"PRIN",12,"LAW_CIRC","Circ Printer in Law Library","","la1p12"
"PRIN",13,"LAW_TECH","Printer for Law Tech Services","","la2p12"
"PRIN",14,"ART","Circ Printer in Art Library","","ar1p12"
"PRIN",15,"CHEMISTRY","Circ Printer in Chemistry Library","","ch4p12"
"PRIN",16,"GREEN_LOAN","Circ Printer in Green Library Loan Division","","gr1p12"
"PRIN",17,"MATH_CS","Circ Printer in Math Computer Science Library","","mc1p12"
"PRIN",18,"MEYER_RESV","Printer in Meyer Reserves","","re1p12"
"PRIN",19,"MUSIC","Circ Printer in Music Library","","mu6p12"
"PRIN",20,"PHYSICS","Circ Printer in Physics Library","","ph1p12"
"PRIN",21,"SAL","Circ Printer in SAL","","sa1p12"
"PRIN",22,"TANNER","Circ Printer in Tanner Library","","ta1p12"
"PRIN",23,"BIOLOGY","Circ Printer in Biology Library","","bi1p12"
"PRIN",24,"EDUCATION","Circ Printer in Education Library","","ed3p12"
"PRIN",25,"BINDING","Printer in Binding and Finishing","","bf1p12"
"PRIN",26,"ACQ_ORDERS","Printer in Acquisitions for Order/Claims","","ts12p12"
"PRIN",27,"HOOVER","Printer in Hoover Tech Services","","hv1p10"
"PRIN",28,"HOPKINS","Circ Printer in Hopkins Marine Biology Library","","ma1p12"
"PRIN",29,"GOV_DOCS","Circ Printer in Gov Docs","","gd1p12"
"PRIN",30,"SAL3","SAL3 networked printer","","lv1p12"
"PRIN",31,"CPM","Printer in Current Periodicals - Microforms","","cp1p12"
"PRIN",32,"SPEC-COLL","Circ Printer in Green Library Loan Division","","sp3p12"
"PRIN",33,"MEYER-NEW","Meyer Printer (2nd floor--AComp)","","my1p12"
"PRIN",34,"EAL","East Asia Library Tech Services Area","","as3p12"
"PRIN",35,"HASRC","Printer for Green HASRC","","fl1p12"
"PRIN",47,"HOOV_CIRC","Circ Printer in Hoover Library","","hv2p12"
"PRIN",49,"TEST4HV","test printer in systems workroom","","hv1p10"
"PRIN",50,"LAW_ACQ","Printer for Law Tech Services","","la4p12"
"PRIN",51,"MUSIC_ACQ","Acq Printer in Music Library","","mu5p12"
"PRIN",52,"CAT_DIST","Printer in Catalog Distribution","","ga4p12"
"OPER",1,"CH1A","B and F Staff Override","",""
"OPER",2,"M1NT","ltdstudent","",""
"OPER",3,"T3RM1N8","remove","",""
"OPER",4,"STUDENT","student","",""
"OPER",5,"J4NEWAY","superhero","",""
"OPER",6,"D3L3T3","for remove item for cat","",""
"OPER",7,"B33CH","Gov Docs Staff Override","",""
"OPER",8,"BY38YE","remove acq commands","",""
"OPER",9,"G0N73R","remove commands for payments","",""
"OPER",10,"OU11AHER3","remove commands for serials","",""
"OPER",11,"PRIMR0SE","code for RITS to override pieces count only","",""
"OPER",12,"INTR4NS1T","receive intransit items","",""
"OPER",13,"0RCHID","Meyer 2nd floor Circulation Staff Override","",""
"OPER",14,"D1LL","Law Circulation Staff Override","",""
"OPER",15,"CACTU5","Media Microtext Circulation Staff Override","",""
"OPER",16,"BUTT3RCUP","Green Privileges Staff Override","",""
"OPER",17,"1ILLY","SAL Circulation Staff Override","",""
"OPER",18,"LUPIN3","Education Circulation Staff Override","",""
"OPER",19,"1ILAC","Biology Circulation Staff Override","",""
"OPER",20,"VI0LET","Tanner Circulation Staff Override","",""
"OPER",21,"BLUEB3LLS","Earth Science Circulation Staff Override","",""
"OPER",22,"1CEPLANT","Hopkins Circulation Staff Override","",""
"OPER",23,"P0PPY","Green Level 2 Student Override","",""
"OPER",24,"PIN3NUT","Math Circulation Staff Override","",""
"OPER",25,"MARIG0LD","Chemistry Circulation Staff Override","",""
"OPER",26,"SUNFLOW3R","Hoover Circulation Staff Override","",""
"OPER",27,"AGAV3","Art Circulation Staff Override","",""
"OPER",28,"AST3R","Physics Circulation Staff Override","",""
"OPER",29,"TAN0AK","Engineering Circulation Staff Override","",""
"OPER",30,"K1TTY","East Asia Circulation Staff Override","",""
"OPER",31,"GRA55","Music Circulation Staff Override","",""
"OPER",32,"YARR0W","ILL and CPM Circulation Staff Override","",""
"OPER",33,"F3RN","Google Staff Override","",""
"OPER",34,"REDW00D","HAS Ref Staff Override","",""
"OPER",35,"CATTA1L","Law Privileges Staff Override","",""
"OPER",36,"GL0BALCHG","modify command for authority","",""
"OPER",37,"PIN3","Green Circulation Staff Override","",""
"OPER",38,"H0LD","Hold allowed override for Acq/Receiving staff","",""
"OPER",39,"0NLIN3","Use with web and automated online transactions","",""
"OPER",40,"MOUS3","Business Circulation Staff Override","",""
"OPER",41,"GLU3","Conservation Repair Staff Override","",""
"OPER",42,"BIBLI0G","Bibliographer access while logged in as circ at desk","",""
